log_id,employee_id,department,timestamp,date,hour,day_of_week,is_weekend,is_after_hours,resource_type,sensitivity_level,action,location,download_size_mb,session_duration_min,access_failed,ip_address,device_type,vpn_used,rule_score,final_risk_score,risk_level,anomaly_score,is_anomaly
LOG1001971,EMP1074,Finance,2024-06-13 13:44:43,2024-06-13,13,Thursday,False,False,IP_Document,Confidential,VIEW,VPN,0.0,20,False,30.103.71.230,Unknown,True,28,30.97,Medium,11.96,False
LOG1001972,EMP1027,Sales,2024-01-19 13:03:10,2024-01-19,13,Friday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Office,66.8,88,True,25.208.124.168,Unknown,False,60,29.78,Low,2.97,False
LOG1001973,EMP1120,Engineering,2024-04-27 14:00:51,2024-04-27,14,Saturday,True,False,HR_Database,Highly Confidential,EDIT,Office,0.0,55,False,163.86.148.239,Laptop,False,53,33.4,Medium,6.37,False
LOG1001974,EMP1134,Sales,2024-09-14 08:52:09,2024-09-14,8,Saturday,True,True,Employee_Records,Highly Confidential,VIEW,Home,0.0,22,False,128.137.83.15,Mobile,False,76,41.21,Medium,24.56,False
LOG1001975,EMP1075,Engineering,2024-06-21 22:27:05,2024-06-21,22,Friday,False,True,Merger_Document,Highly Confidential,DOWNLOAD,Proxy,6.62,1,False,73.253.108.52,Desktop,False,93,97.55,Critical,100.0,True
LOG1001976,EMP1018,Sales,2024-12-28 06:14:23,2024-12-28,6,Saturday,True,True,HR_Database,Highly Confidential,VIEW,Office,0.0,53,False,28.85.227.120,Desktop,False,68,44.42,Medium,28.02,False
LOG1001977,EMP1091,IT,2024-07-22 09:38:02,2024-07-22,9,Monday,False,False,IP_Document,Confidential,EDIT,Office,0.0,30,False,153.51.56.113,Mobile,False,28,38.11,Medium,17.49,False
LOG1001978,EMP1037,Engineering,2024-03-17 20:24:59,2024-03-17,20,Sunday,True,True,Product_Roadmap,Confidential,DOWNLOAD,Home,19.04,20,False,176.215.133.74,Desktop,False,86,40.95,Medium,22.43,False
LOG1001979,EMP1062,Operations,2024-12-01 12:33:18,2024-12-01,12,Sunday,True,False,IP_Document,Confidential,VIEW,Office,0.0,51,False,137.132.15.63,Laptop,False,38,33.66,Medium,8.89,False
LOG1001980,EMP1025,Legal,2024-02-08 15:38:03,2024-02-08,15,Thursday,False,False,General_File,Public,VIEW,Office,0.0,97,False,88.182.216.42,Desktop,False,5,36.58,Medium,13.81,False
LOG1001981,EMP1075,Engineering,2024-04-17 02:40:31,2024-04-17,2,Wednesday,False,True,Customer_Data,Confidential,COPY,Proxy,57.8,61,False,157.79.235.166,Laptop,False,100,97.55,Critical,100.0,True
LOG1001982,EMP1055,Operations,2024-07-31 01:12:54,2024-07-31,1,Wednesday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Office,53.4,87,False,141.28.81.12,Laptop,False,80,34.46,Medium,15.0,False
LOG1001983,EMP1117,Operations,2024-01-17 09:33:18,2024-01-17,9,Wednesday,False,False,Customer_Data,Confidential,EDIT,Home,0.0,45,False,185.152.93.91,Mobile,False,36,32.41,Medium,7.7,False
LOG1001984,EMP1030,Finance,2024-02-08 23:02:50,2024-02-08,23,Thursday,False,True,Merger_Document,Highly Confidential,VIEW,Office,0.0,72,False,84.9.58.186,Laptop,False,53,38.77,Medium,21.07,False
LOG1001985,EMP1064,IT,2024-12-10 14:32:33,2024-12-10,14,Tuesday,False,False,IP_Document,Confidential,DOWNLOAD,Home,5.27,77,False,49.133.98.210,Laptop,False,43,36.0,Medium,10.97,False
LOG1001986,EMP1116,Engineering,2024-07-09 14:10:43,2024-07-09,14,Tuesday,False,False,Financial_Report,Confidential,EDIT,Office,0.0,24,False,10.3.167.202,Laptop,False,28,29.23,Low,7.28,False
LOG1001987,EMP1119,Sales,2024-11-22 14:23:15,2024-11-22,14,Friday,False,False,Salary_Data,Highly Confidential,DOWNLOAD,Office,0.01,1,False,188.14.170.62,Laptop,False,45,39.52,Medium,16.57,False
LOG1001988,EMP1118,Finance,2024-05-19 21:10:05,2024-05-19,21,Sunday,True,True,Legal_Document,Confidential,EDIT,Proxy,0.0,9,False,49.138.222.225,Laptop,False,91,41.81,Medium,23.28,False
LOG1001989,EMP1000,Engineering,2024-09-29 15:49:25,2024-09-29,15,Sunday,True,False,Executive_Email,Highly Confidential,VIEW,VPN,0.0,33,False,206.191.175.146,Laptop,True,53,47.24,Medium,35.71,True
LOG1001990,EMP1144,Sales,2024-11-03 09:42:25,2024-11-03,9,Sunday,True,False,Product_Roadmap,Confidential,EDIT,VPN,0.0,45,False,149.195.124.94,Desktop,True,48,32.49,Medium,11.67,False
LOG1001991,EMP1090,Operations,2024-11-30 11:37:12,2024-11-30,11,Saturday,True,False,Security_Config,Highly Confidential,EDIT,Office,0.0,1,False,223.109.72.228,Mobile,False,53,30.0,Medium,2.35,False
LOG1001992,EMP1131,Legal,2024-07-09 15:00:47,2024-07-09,15,Tuesday,False,False,IP_Document,Confidential,DOWNLOAD,Proxy,1.42,90,False,214.100.46.54,Unknown,False,63,31.72,Medium,8.17,False
LOG1001993,EMP1104,Finance,2024-05-07 17:05:35,2024-05-07,17,Tuesday,False,False,Legal_Document,Confidential,VIEW,VPN,0.0,1,False,214.91.166.132,Desktop,True,28,39.75,Medium,21.31,False
LOG1001994,EMP1043,Sales,2024-12-14 11:46:53,2024-12-14,11,Saturday,True,False,Security_Config,Highly Confidential,VIEW,Office,0.0,23,False,108.73.230.175,Laptop,False,48,33.55,Medium,15.85,False
LOG1001995,EMP1011,IT,2024-04-03 21:58:37,2024-04-03,21,Wednesday,False,True,Executive_Email,Highly Confidential,DOWNLOAD,Office,8.54,1,False,72.3.34.127,Desktop,False,65,45.18,Medium,31.36,False
LOG1001996,EMP1137,IT,2024-11-01 04:52:17,2024-11-01,4,Friday,False,True,Customer_Data,Confidential,VIEW,Proxy,0.0,8,False,198.48.23.113,Laptop,False,71,45.14,Medium,30.59,False
LOG1001997,EMP1148,Operations,2024-05-24 07:38:12,2024-05-24,7,Friday,False,True,Employee_Records,Highly Confidential,PRINT,Proxy,0.0,13,False,110.189.54.250,Laptop,False,90,46.88,Medium,34.07,True
LOG1001998,EMP1012,Engineering,2024-04-07 11:59:25,2024-04-07,11,Sunday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Home,0.09,66,False,38.169.105.52,Desktop,False,68,34.55,Medium,13.26,False
LOG1001999,EMP1134,Sales,2024-06-13 08:11:26,2024-06-13,8,Thursday,False,True,Security_Config,Highly Confidential,VIEW,Office,0.0,41,False,203.8.214.40,Desktop,False,53,41.21,Medium,24.56,False
LOG1002000,EMP1046,Engineering,2024-10-27 01:35:04,2024-10-27,1,Sunday,True,True,Merger_Document,Highly Confidential,VIEW,Foreign_IP,0.0,1,False,15.207.176.177,Desktop,False,100,96.67,Critical,98.92,True
LOG1002001,EMP1142,HR,2024-05-10 09:32:18,2024-05-10,9,Friday,False,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,17,False,24.236.181.13,Laptop,False,33,47.2,Medium,35.06,True
LOG1002002,EMP1090,Operations,2024-03-18 07:07:51,2024-03-18,7,Monday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Home,62.8,35,False,7.159.43.128,Laptop,False,88,30.0,Medium,2.35,False
LOG1002003,EMP1116,Engineering,2024-01-01 10:56:34,2024-01-01,10,Monday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,31.54,43,False,214.254.31.20,Laptop,False,33,29.23,Low,7.28,False
LOG1002004,EMP1051,HR,2024-04-02 04:44:28,2024-04-02,4,Tuesday,False,True,IP_Document,Confidential,COPY,Foreign_IP,338.3,42,False,90.183.58.58,Laptop,False,100,96.46,Critical,97.79,True
LOG1002005,EMP1129,Engineering,2024-10-20 09:36:30,2024-10-20,9,Sunday,True,False,General_File,Public,DOWNLOAD,Office,5.58,51,False,126.130.72.82,Mobile,False,32,29.11,Low,3.72,False
LOG1002006,EMP1139,Engineering,2024-11-22 04:21:49,2024-11-22,4,Friday,False,True,Employee_Records,Highly Confidential,PRINT,Office,0.0,48,False,41.228.247.94,Desktop,False,62,34.81,Medium,11.95,False
LOG1002007,EMP1070,Sales,2024-05-18 19:43:29,2024-05-18,19,Saturday,True,True,Meeting_Notes,Internal,VIEW,Office,0.0,1,False,167.186.37.177,Laptop,False,48,32.63,Medium,8.3,False
LOG1002008,EMP1088,Operations,2024-04-21 14:37:55,2024-04-21,14,Sunday,True,False,Financial_Report,Confidential,DOWNLOAD,Home,13.15,53,False,216.88.12.207,Laptop,False,66,34.1,Medium,19.47,False
LOG1002009,EMP1011,IT,2024-06-20 12:16:04,2024-06-20,12,Thursday,False,False,Product_Roadmap,Confidential,EDIT,Foreign_IP,0.0,6,False,113.53.211.14,Desktop,False,63,45.18,Medium,31.36,False
LOG1002010,EMP1139,Engineering,2024-04-15 11:40:50,2024-04-15,11,Monday,False,False,Customer_Data,Confidential,DOWNLOAD,Home,22.6,79,False,140.16.160.148,Desktop,False,51,34.81,Medium,11.95,False
LOG1002011,EMP1106,Engineering,2024-03-05 17:14:51,2024-03-05,17,Tuesday,False,False,Executive_Email,Highly Confidential,SHARE,Office,10.64,35,False,9.254.200.113,Laptop,False,58,33.54,Medium,11.46,False
LOG1002012,EMP1068,Sales,2024-10-07 17:22:33,2024-10-07,17,Monday,False,False,Security_Config,Highly Confidential,PRINT,VPN,0.0,40,False,146.150.240.43,Desktop,True,47,37.8,Medium,14.47,False
LOG1002013,EMP1081,Engineering,2024-06-14 23:00:44,2024-06-14,23,Friday,False,True,Internal_Wiki,Internal,DOWNLOAD,Home,6.11,59,False,23.88.143.234,Laptop,False,53,43.49,Medium,23.92,False
LOG1002014,EMP1127,Sales,2024-08-16 12:18:05,2024-08-16,12,Friday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Office,22.4,89,False,150.192.136.7,Laptop,False,43,38.23,Medium,24.94,False
LOG1002015,EMP1051,HR,2024-03-15 05:04:35,2024-03-15,5,Friday,False,True,HR_Database,Highly Confidential,COPY,Home,267.94,1,False,170.252.42.203,Desktop,False,100,96.46,Critical,97.79,True
LOG1002016,EMP1080,IT,2024-04-17 02:30:20,2024-04-17,2,Wednesday,False,True,Executive_Email,Highly Confidential,EDIT,Home,0.0,36,False,189.121.69.186,Desktop,False,66,41.43,Medium,23.63,False
LOG1002017,EMP1138,Sales,2024-09-22 23:13:57,2024-09-22,23,Sunday,True,True,Merger_Document,Highly Confidential,DOWNLOAD,Office,6.27,53,False,54.42.168.60,Desktop,False,80,36.25,Medium,13.75,False
LOG1002018,EMP1004,Operations,2024-08-08 07:47:43,2024-08-08,7,Thursday,False,True,Meeting_Notes,Internal,VIEW,Home,0.0,1,False,193.238.12.116,Desktop,False,41,33.45,Medium,11.15,False
LOG1002019,EMP1046,Engineering,2024-06-27 03:31:47,2024-06-27,3,Thursday,False,True,HR_Database,Highly Confidential,COPY,Proxy,22.27,15,False,103.225.211.28,Desktop,False,100,96.67,Critical,98.92,True
LOG1002020,EMP1040,Operations,2024-11-03 18:47:15,2024-11-03,18,Sunday,True,True,Internal_Wiki,Internal,VIEW,Office,0.0,36,False,106.54.80.190,Laptop,False,48,50.22,High,39.66,True
LOG1002021,EMP1124,Finance,2024-06-05 15:16:13,2024-06-05,15,Wednesday,False,False,Customer_Data,Confidential,VIEW,Home,0.0,73,False,223.151.41.155,Desktop,False,31,31.63,Medium,8.76,False
LOG1002022,EMP1002,Finance,2024-01-18 10:12:53,2024-01-18,10,Thursday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,1,True,85.187.63.71,Laptop,False,33,31.39,Medium,11.15,False
LOG1002023,EMP1112,Operations,2024-04-12 10:53:39,2024-04-12,10,Friday,False,False,Executive_Email,Highly Confidential,EDIT,Office,0.0,1,False,71.88.29.192,Desktop,False,38,38.34,Medium,27.8,False
LOG1002024,EMP1142,HR,2024-11-17 02:09:49,2024-11-17,2,Sunday,True,True,HR_Database,Highly Confidential,VIEW,Home,0.0,1,False,151.239.157.141,Desktop,False,76,47.2,Medium,35.06,True
LOG1002025,EMP1092,Operations,2024-08-31 16:07:58,2024-08-31,16,Saturday,True,False,HR_Database,Highly Confidential,EDIT,Office,0.0,1,False,182.31.116.71,Desktop,False,53,30.16,Medium,7.28,False
LOG1002026,EMP1066,Operations,2024-05-19 11:43:42,2024-05-19,11,Sunday,True,False,Employee_Records,Highly Confidential,VIEW,Office,0.0,84,False,190.95.237.215,Desktop,False,48,31.8,Medium,8.51,False
LOG1002027,EMP1050,IT,2024-06-11 08:39:00,2024-06-11,8,Tuesday,False,True,General_File,Public,PRINT,VPN,0.0,43,False,183.156.77.12,Desktop,True,39,39.6,Medium,32.57,True
LOG1002028,EMP1051,HR,2024-07-06 21:02:54,2024-07-06,21,Saturday,True,True,Security_Config,Highly Confidential,DOWNLOAD,Foreign_IP,65.83,51,True,162.39.176.1,Desktop,False,100,96.46,Critical,97.79,True
LOG1002029,EMP1009,Sales,2024-12-22 18:39:20,2024-12-22,18,Sunday,True,True,Employee_Records,Highly Confidential,VIEW,Unknown,0.0,52,False,178.150.136.109,Laptop,False,90,33.92,Medium,15.6,False
LOG1002030,EMP1146,Legal,2024-12-15 23:57:56,2024-12-15,23,Sunday,True,True,Meeting_Notes,Internal,EDIT,Office,0.0,143,False,200.1.121.175,Desktop,False,53,33.57,Medium,10.88,False
LOG1002031,EMP1002,Finance,2024-04-14 14:36:55,2024-04-14,14,Sunday,True,False,Legal_Document,Confidential,EDIT,Office,0.0,65,False,186.170.38.168,Desktop,False,43,31.39,Medium,11.15,False
LOG1002032,EMP1100,Finance,2024-02-18 07:31:11,2024-02-18,7,Sunday,True,True,General_File,Public,DOWNLOAD,Office,49.54,91,False,110.232.177.92,Laptop,False,60,30.71,Medium,5.48,False
LOG1002033,EMP1085,Sales,2024-05-01 23:17:25,2024-05-01,23,Wednesday,False,True,Customer_Data,Confidential,VIEW,VPN,0.0,16,False,32.2.56.6,Desktop,True,48,41.95,Medium,22.45,False
LOG1002034,EMP1042,Operations,2024-04-24 09:48:36,2024-04-24,9,Wednesday,False,False,Source_Code,Internal,SHARE,Office,1.11,49,False,28.237.24.207,Desktop,False,30,33.45,Medium,12.26,False
LOG1002035,EMP1093,Operations,2024-10-03 20:51:27,2024-10-03,20,Thursday,False,True,Employee_Records,Highly Confidential,EDIT,Office,0.0,1,False,43.158.160.172,Desktop,False,58,48.28,Medium,34.13,True
LOG1002036,EMP1060,Engineering,2024-03-28 22:34:02,2024-03-28,22,Thursday,False,True,Security_Config,Highly Confidential,EDIT,Office,0.0,57,False,89.216.254.126,Desktop,False,58,35.62,Medium,10.59,False
LOG1002037,EMP1043,Sales,2024-04-16 10:22:25,2024-04-16,10,Tuesday,False,False,Internal_Wiki,Internal,VIEW,Office,0.0,25,False,44.70.207.152,Desktop,False,13,33.55,Medium,15.85,False
LOG1002038,EMP1134,Sales,2024-05-18 10:43:49,2024-05-18,10,Saturday,True,False,Source_Code,Internal,VIEW,VPN,0.0,50,False,89.61.120.94,Laptop,True,33,41.21,Medium,24.56,False
LOG1002039,EMP1078,Engineering,2024-07-14 13:29:07,2024-07-14,13,Sunday,True,False,IP_Document,Confidential,DOWNLOAD,Home,14.6,48,False,61.100.25.165,Laptop,False,66,36.23,Medium,14.91,False
LOG1002040,EMP1096,Engineering,2024-03-24 11:20:44,2024-03-24,11,Sunday,True,False,Financial_Report,Confidential,EDIT,Office,0.0,7,False,63.89.225.65,Laptop,False,43,32.16,Medium,12.57,False
LOG1002041,EMP1098,Finance,2024-05-09 16:00:43,2024-05-09,16,Thursday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,13,False,216.9.166.53,Laptop,False,23,31.72,Medium,8.94,False
LOG1002042,EMP1018,Sales,2024-02-19 09:24:37,2024-02-19,9,Monday,False,False,HR_Database,Highly Confidential,EDIT,Office,0.0,1,False,51.113.122.35,Laptop,False,38,44.42,Medium,28.02,False
LOG1002043,EMP1107,Legal,2024-12-01 13:20:23,2024-12-01,13,Sunday,True,False,Merger_Document,Highly Confidential,VIEW,Office,0.0,93,False,205.125.31.68,Mobile,False,48,30.81,Medium,8.43,False
LOG1002044,EMP1051,HR,2024-12-10 04:11:35,2024-12-10,4,Tuesday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Foreign_IP,30.5,51,False,131.183.162.194,Mobile,False,100,96.46,Critical,97.79,True
LOG1002045,EMP1042,Operations,2024-05-06 08:17:30,2024-05-06,8,Monday,False,True,Merger_Document,Highly Confidential,COPY,Home,8.4,33,False,56.70.69.196,Laptop,False,76,33.45,Medium,12.26,False
LOG1002046,EMP1051,HR,2024-11-18 02:31:27,2024-11-18,2,Monday,False,True,Customer_Data,Confidential,DOWNLOAD,Proxy,23.64,5,False,214.95.245.230,Laptop,False,91,96.46,Critical,97.79,True
LOG1002047,EMP1017,Legal,2024-11-28 14:44:48,2024-11-28,14,Thursday,False,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,13,False,43.100.218.111,Laptop,False,33,42.61,Medium,24.15,False
LOG1002048,EMP1056,Finance,2024-12-01 14:23:54,2024-12-01,14,Sunday,True,False,Product_Roadmap,Confidential,SHARE,Office,6.56,109,False,120.255.149.35,Desktop,False,55,38.44,Medium,26.74,False
LOG1002049,EMP1145,Legal,2024-05-17 19:11:36,2024-05-17,19,Friday,False,True,Source_Code,Internal,VIEW,Office,0.0,14,False,132.126.68.224,Laptop,False,33,34.53,Medium,16.26,False
LOG1002050,EMP1031,Sales,2024-03-07 14:36:43,2024-03-07,14,Thursday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,41,False,39.78.83.210,Laptop,False,23,34.02,Medium,11.41,False
LOG1002051,EMP1069,Sales,2024-11-11 13:52:06,2024-11-11,13,Monday,False,False,IP_Document,Confidential,DELETE,Office,0.0,38,False,117.155.140.16,Laptop,False,45,34.78,Medium,15.28,False
LOG1002052,EMP1099,Engineering,2024-02-15 11:17:51,2024-02-15,11,Thursday,False,False,Customer_Data,Confidential,VIEW,Home,0.0,27,False,111.152.39.73,Desktop,False,31,35.58,Medium,19.05,False
LOG1002053,EMP1036,Engineering,2024-12-27 08:35:27,2024-12-27,8,Friday,False,True,Internal_Wiki,Internal,VIEW,Office,0.0,29,False,18.139.196.89,Laptop,False,33,32.83,Medium,13.78,False
LOG1002054,EMP1008,HR,2024-03-31 11:24:12,2024-03-31,11,Sunday,True,False,Source_Code,Internal,EDIT,Home,0.0,42,False,220.195.41.186,Laptop,False,41,31.05,Medium,5.94,False
LOG1002055,EMP1069,Sales,2024-12-17 10:51:47,2024-12-17,10,Tuesday,False,False,Source_Code,Internal,VIEW,VPN,0.0,51,False,108.92.192.201,Unknown,True,18,34.78,Medium,15.28,False
LOG1002056,EMP1089,Legal,2024-01-18 11:30:51,2024-01-18,11,Thursday,False,False,Financial_Report,Confidential,VIEW,Proxy,0.0,99,False,8.84.19.242,Desktop,False,51,32.58,Medium,7.33,False
LOG1002057,EMP1141,HR,2024-07-06 08:11:26,2024-07-06,8,Saturday,True,True,Employee_Records,Highly Confidential,VIEW,Office,0.0,59,False,199.23.237.179,Laptop,False,68,36.17,Medium,21.28,False
LOG1002058,EMP1012,Engineering,2024-08-07 09:08:57,2024-08-07,9,Wednesday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,19.92,61,False,214.114.118.255,Laptop,False,33,34.55,Medium,13.26,False
LOG1002059,EMP1072,Engineering,2024-07-24 11:34:46,2024-07-24,11,Wednesday,False,False,Executive_Email,Highly Confidential,VIEW,VPN,0.0,93,False,170.157.240.93,Desktop,True,38,39.33,Medium,30.0,False
LOG1002060,EMP1029,Sales,2024-05-07 12:50:31,2024-05-07,12,Tuesday,False,False,Legal_Document,Confidential,VIEW,Office,0.0,35,False,179.243.115.117,Desktop,False,23,43.47,Medium,28.85,False
LOG1002061,EMP1141,HR,2024-11-25 13:16:35,2024-11-25,13,Monday,False,False,Internal_Wiki,Internal,VIEW,Home,0.0,66,False,105.207.177.141,Mobile,False,21,36.17,Medium,21.28,False
LOG1002062,EMP1075,Engineering,2024-11-10 22:03:25,2024-11-10,22,Sunday,True,True,Merger_Document,Highly Confidential,DOWNLOAD,Proxy,10.42,37,False,154.131.165.38,Laptop,False,100,97.55,Critical,100.0,True
LOG1002063,EMP1084,Operations,2024-11-06 11:10:03,2024-11-06,11,Wednesday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,43,False,90.21.123.206,Mobile,False,23,35.78,Medium,21.94,False
LOG1002064,EMP1016,Sales,2024-01-29 09:52:16,2024-01-29,9,Monday,False,False,Employee_Records,Highly Confidential,VIEW,VPN,0.0,62,False,114.197.158.168,Mobile,True,38,38.65,Medium,23.78,False
LOG1002065,EMP1081,Engineering,2024-12-15 14:53:40,2024-12-15,14,Sunday,True,False,HR_Database,Highly Confidential,VIEW,VPN,0.0,34,False,73.210.72.172,Laptop,True,53,43.49,Medium,23.92,False
LOG1002066,EMP1057,Finance,2024-10-26 16:28:47,2024-10-26,16,Saturday,True,False,Executive_Email,Highly Confidential,EDIT,Office,0.0,13,False,72.151.190.72,Desktop,False,53,40.63,Medium,22.64,False
LOG1002067,EMP1096,Engineering,2024-02-20 11:16:23,2024-02-20,11,Tuesday,False,False,Executive_Email,Highly Confidential,COPY,VPN,16.44,51,False,57.146.232.149,Laptop,True,61,32.16,Medium,12.57,False
LOG1002068,EMP1090,Operations,2024-02-20 13:59:51,2024-02-20,13,Tuesday,False,False,Legal_Document,Confidential,VIEW,Office,0.0,89,False,216.137.76.233,Laptop,False,23,30.0,Medium,2.35,False
LOG1002069,EMP1113,Finance,2024-06-13 12:22:01,2024-06-13,12,Thursday,False,False,Product_Roadmap,Confidential,VIEW,Office,0.0,1,False,136.170.149.71,Desktop,False,23,33.7,Medium,15.09,False
LOG1002070,EMP1046,Engineering,2024-06-11 01:22:55,2024-06-11,1,Tuesday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Home,113.81,1,False,100.202.73.226,Desktop,False,98,96.67,Critical,98.92,True
LOG1002071,EMP1125,Engineering,2024-07-20 10:38:12,2024-07-20,10,Saturday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,17.16,17,True,164.13.89.218,Desktop,False,78,30.99,Medium,10.58,False
LOG1002072,EMP1010,Sales,2024-03-20 14:41:34,2024-03-20,14,Wednesday,False,False,Source_Code,Internal,DOWNLOAD,Office,77.62,5,False,108.135.113.49,Desktop,False,40,31.92,Medium,11.63,False
LOG1002073,EMP1067,Finance,2024-05-08 08:18:22,2024-05-08,8,Wednesday,False,True,Executive_Email,Highly Confidential,EDIT,Office,0.0,49,False,105.163.94.29,Laptop,False,58,36.66,Medium,17.18,False
LOG1002074,EMP1066,Operations,2024-03-15 16:43:32,2024-03-15,16,Friday,False,False,Employee_Records,Highly Confidential,EDIT,Office,0.0,66,True,29.49.59.35,Desktop,False,48,31.8,Medium,8.51,False
LOG1002075,EMP1107,Legal,2024-12-22 13:49:47,2024-12-22,13,Sunday,True,False,Employee_Records,Highly Confidential,EDIT,Home,0.0,33,False,57.18.45.142,Mobile,False,61,30.81,Medium,8.43,False
LOG1002076,EMP1094,Engineering,2024-08-13 10:56:05,2024-08-13,10,Tuesday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Home,19.02,33,False,119.69.20.2,Mobile,False,51,32.43,Medium,14.17,False
LOG1002077,EMP1084,Operations,2024-10-25 08:29:40,2024-10-25,8,Friday,False,True,Source_Code,Internal,EDIT,Proxy,0.0,63,False,19.53.142.248,Desktop,False,66,35.78,Medium,21.94,False
LOG1002078,EMP1031,Sales,2024-09-26 16:55:10,2024-09-26,16,Thursday,False,False,Salary_Data,Highly Confidential,DOWNLOAD,VPN,32.98,31,False,117.105.221.159,Laptop,True,58,34.02,Medium,11.41,False
LOG1002079,EMP1105,Sales,2024-06-19 20:21:26,2024-06-19,20,Wednesday,False,True,Salary_Data,Highly Confidential,EDIT,VPN,0.0,39,False,96.119.20.212,Desktop,True,63,33.06,Medium,12.56,False
LOG1002080,EMP1125,Engineering,2024-03-28 14:39:36,2024-03-28,14,Thursday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Home,37.8,13,False,138.199.9.101,Unknown,False,51,30.99,Medium,10.58,False
